indx,name,version,oname,wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,new,portrait,bug,predicted_bug
1364,org.apache.camel.converter.jaxb.StringHeader,1.2,org.apache.camel.converter.jaxb.StringHeader,6,2,0,2,9,9,1,1,6,0.2,41,1,0,0.5,0.5,0,0,5.666666667,2,0.8333,1,0.000159,0,0.32424763
1365,org.apache.camel.bam.TimeExpression,1.2,org.apache.camel.bam.TimeExpression,10,1,2,9,18,9,4,7,10,0.666666667,86,1,3,0,0.285714286,0,0,7.3,3,1.2,0,0.043369,0,0.4904803
1366,org.apache.camel.processor.MulticastProcessor,1.2,org.apache.camel.processor.MulticastProcessor,8,2,1,8,23,8,2,6,5,0.285714286,82,1,0,0.65,0.375,1,1,9.125,1,0.875,0,0.037052,5,0.4760657
1367,org.apache.camel.impl.DefaultCamelContext,1.2,org.apache.camel.impl.DefaultCamelContext,52,2,1,36,112,1166,4,33,38,0.91349481,993,1,8,0.213114754,0.08875129,1,1,17.76923077,7,1.3846,0,0.041333,7,2.2522237
1368,org.apache.camel.component.irc.IrcConsumer,1.2,org.apache.camel.component.irc.IrcConsumer,7,3,0,10,22,0,2,10,2,0.733333333,88,1,4,0.814814815,0.3,1,1,10.85714286,1,0.7143,1,0.000318,0,0.5209439
1369,org.apache.camel.spring.CamelContextFactoryBean,1.2,org.apache.camel.spring.CamelContextFactoryBean,27,2,0,20,62,293,1,19,23,0.905325444,343,1,4,0.074074074,0.134615385,0,0,11.22222222,3,1.1481,0,0.038864,0,1.1487347
1370,org.apache.camel.converter.jaxb.MessageType,1.2,org.apache.camel.converter.jaxb.MessageType,9,1,0,6,34,10,1,5,8,0.5,185,0.666666667,0,0,0.333333333,0,0,19.22222222,4,1.8889,1,0.000562,0,0.57589483
1371,org.apache.camel.component.file.remote.RemoteFileEndpoint,1.2,org.apache.camel.component.file.remote.RemoteFileEndpoint,11,3,2,17,16,51,9,9,10,0.6,85,1,2,0.677419355,0.246753247,1,1,6.545454545,2,1,1,0.000572,0,0.5635694
1372,org.apache.camel.component.cxf.CxfConsumer,1.2,org.apache.camel.component.cxf.CxfConsumer,5,3,0,19,43,2,3,19,3,0.5,157,1,1,0.846153846,0.466666667,1,1,30,1,0.8,0,0.038058,0,0.7450279
1373,org.apache.camel.model.FromType,1.2,org.apache.camel.model.FromType,14,1,0,10,21,59,8,3,13,0.641025641,126,1,1,0,0.375,0,0,7.785714286,4,1.2143,1,0.005646,2,0.5788787
1374,org.apache.camel.processor.LoggingLevel,1.2,org.apache.camel.processor.LoggingLevel,4,2,0,11,7,4,10,1,2,0.952380952,89,0.142857143,7,0.857142857,0.444444444,1,1,19.5,1,0.5,0,0.037321,0,0.43913883
1375,org.apache.camel.util.LRUCache,1.2,org.apache.camel.util.LRUCache,4,4,0,1,6,0,1,0,3,0.666666667,37,1,0,0.972222222,0.45,0,0,7.75,2,0.75,0,0.037039,0,0.30040067
1376,org.apache.camel.component.cxf.CxfSoapComponent,1.2,org.apache.camel.component.cxf.CxfSoapComponent,2,3,0,7,14,1,0,7,1,2,42,0,0,0.958333333,0.666666667,1,2,20,1,0.5,1,0.000239,0,0.3933558
1377,org.apache.camel.builder.xml.XPathBuilder,1.2,org.apache.camel.builder.xml.XPathBuilder,45,1,0,17,85,864,8,14,38,0.907467532,523,1,3,0,0.138888889,0,0,10.31111111,4,1.2667,0,0.041421,2,1.1626198
1378,org.apache.camel.management.InstrumentationProcessor,1.2,org.apache.camel.management.InstrumentationProcessor,2,3,0,4,8,0,1,3,1,0,33,1,1,0.954545455,0.666666667,0,0,15,1,0.5,1,0.000159,3,0.3144378
1379,org.apache.camel.component.cxf.invoker.CxfClientFactoryBean,1.2,org.apache.camel.component.cxf.invoker.CxfClientFactoryBean,4,0,0,10,18,4,1,9,3,0.666666667,81,1,0,0,0.4375,0,0,19,6,2.25,1,0.000557,0,0.45085937
1380,org.apache.camel.component.file.remote.RemoteFileExchange,1.2,org.apache.camel.component.file.remote.RemoteFileExchange,4,2,0,11,7,0,7,6,4,0,34,1,1,0.947368421,0.541666667,0,0,7.25,1,0.5,1,0.000742,0,0.36841273
1381,org.apache.camel.impl.converter.AnnotationTypeConverterLoader,1.2,org.apache.camel.impl.converter.AnnotationTypeConverterLoader,8,1,1,13,64,12,2,11,2,0.785714286,388,0.75,2,0,0.321428571,0,0,47,11,2.125,0,0.037242,5,0.84263843
1382,org.apache.camel.component.jms.JmsComponent,1.2,org.apache.camel.component.jms.JmsComponent,52,3,0,17,109,1318,1,17,49,0.607843137,435,0.5,1,0.319444444,0.101495726,1,2,7.288461538,5,1.0192,0,0.040259,0,0.93096685
1383,org.apache.camel.impl.EventDrivenPollingConsumer,1.2,org.apache.camel.impl.EventDrivenPollingConsumer,12,3,0,11,26,44,1,10,8,0.727272727,121,1,3,0.666666667,0.233766234,1,1,8.75,2,0.8333,1,0.000478,0,0.6171938
1384,org.apache.camel.component.cxf.spring.NamespaceHandler,1.2,org.apache.camel.component.cxf.spring.NamespaceHandler,2,2,0,3,5,1,0,3,2,2,12,0,0,0.9,1,0,0,5,1,0.5,1,7.90E-05,0,0.27275395
1385,org.apache.camel.impl.DefaultConsumer,1.2,org.apache.camel.impl.DefaultConsumer,10,2,12,22,21,17,13,9,7,0.777777778,90,1,4,0.590909091,0.28,1,1,7.6,2,1.1,0,0.037115,3,0.63171446
1386,org.apache.camel.builder.ValueBuilder,1.2,org.apache.camel.builder.ValueBuilder,26,1,1,10,47,0,5,5,24,0.08,236,1,1,0,0.258241758,0,0,8.038461538,2,1,0,0.037196,0,0.70533574
1387,org.apache.camel.component.xmpp.XmppComponent,1.2,org.apache.camel.component.xmpp.XmppComponent,4,3,0,4,19,6,1,4,3,2,62,0,0,0.92,0.375,1,1,14.5,1,0.5,0,0.037148,0,0.415915
1388,org.apache.camel.component.bean.BeanComponent,1.2,org.apache.camel.component.bean.BeanComponent,10,3,0,13,25,43,0,13,6,0.833333333,116,1,2,0.741935484,0.333333333,1,2,10.4,2,0.9,1,0.000641,3,0.62318933
1389,org.apache.camel.component.irc.IrcExchange,1.2,org.apache.camel.component.irc.IrcExchange,18,2,0,9,20,147,4,7,14,0.705882353,100,1,1,0.692307692,0.259259259,1,3,4.5,1,0.8889,1,0.000321,0,0.48729163
1390,org.apache.camel.impl.BinaryPredicateSupport,1.2,org.apache.camel.impl.BinaryPredicateSupport,9,1,7,11,17,24,7,4,5,0.375,125,1,2,0,0.444444444,0,0,12.66666667,2,1,0,0.037052,0,0.5390428
1391,org.apache.camel.model.config.StreamResequencerConfig,1.2,org.apache.camel.model.config.StreamResequencerConfig,10,1,0,3,16,27,1,2,10,0.666666667,69,1,1,0,0.425,0,0,5.6,1,0.7,1,0.000486,1,0.38968837
1392,org.apache.camel.spring.spi.TransactionInterceptor,1.2,org.apache.camel.spring.spi.TransactionInterceptor,6,3,0,10,18,7,3,8,3,0.7,85,1,1,0.84,0.36,0,0,12.83333333,2,0.8333,1,0.000159,0,0.48439884
1393,org.apache.camel.CamelTemplate,1.2,org.apache.camel.CamelTemplate,45,2,0,21,67,916,8,16,38,0.686363636,461,1,3,0.232142857,0.252525253,1,1,9.133333333,5,1.0889,0,0.040059,2,1.0152761
1394,org.apache.camel.component.cxf.interceptors.XMLMessageInInterceptor,1.2,org.apache.camel.component.cxf.interceptors.XMLMessageInInterceptor,11,1,0,16,52,43,1,15,1,0.5,248,1,0,0.470588235,0.4,1,4,21.45454545,10,1.9091,1,0.000159,0,0.9006459
1395,org.apache.camel.util.ResolverUtil,1.2,org.apache.camel.util.ResolverUtil,12,1,0,7,62,28,2,5,7,0.545454545,507,1,1,0,0.329545455,0,0,41,6,2.3333,0,0.036979,6,0.825984
1396,org.apache.camel.builder.xml.XPathLanguage,1.2,org.apache.camel.builder.xml.XPathLanguage,6,1,0,4,9,9,0,4,5,0.2,41,1,0,0,0.416666667,0,0,5.666666667,2,1,1,0.00024,1,0.33245325
1397,org.apache.camel.component.irc.IrcConfiguration,1.2,org.apache.camel.component.irc.IrcConfiguration,41,1,0,6,54,516,5,1,41,0.875,507,0,0,0,0.297560976,0,0,10.95121951,1,0.9268,1,0.003869,0,1.1864936
1398,org.apache.camel.processor.ErrorHandlerSupport,1.2,org.apache.camel.processor.ErrorHandlerSupport,4,2,2,10,19,0,5,5,2,0,86,1,0,0.8125,0.5625,0,0,20.25,2,1.25,1,0.000642,2,0.45339996
1399,org.apache.camel.model.CatchType,1.2,org.apache.camel.model.CatchType,16,2,0,6,33,62,1,5,15,0.65,190,1,0,0.877358491,0.375,1,4,10.625,2,0.9375,1,0.001309,3,0.7222847
1400,org.apache.camel.processor.resequencer.Sequence,1.2,org.apache.camel.processor.resequencer.Sequence,7,4,0,2,13,0,1,1,7,0.583333333,108,1,1,0.85,0.571428571,0,0,14.14285714,3,2,1,0.001468,0,0.40514362
1401,org.apache.camel.component.mail.MailEndpoint,1.2,org.apache.camel.component.mail.MailEndpoint,12,3,0,17,29,52,6,16,12,0.681818182,140,1,2,0.65625,0.191666667,1,1,10.5,2,1,0,0.042027,0,0.7147936
1402,org.apache.camel.spring.handler.BeanDefinitionParser,1.2,org.apache.camel.spring.handler.BeanDefinitionParser,5,4,3,5,9,8,4,1,1,0.75,44,1,0,0.85,0.4,3,3,7.6,4,1.4,1,0.000159,0,0.39425212
1403,org.apache.camel.component.cxf.CxfMessage,1.2,org.apache.camel.component.cxf.CxfMessage,14,3,0,8,23,35,3,7,13,0.153846154,105,1,0,0.657142857,0.339285714,2,7,6.428571429,2,0.9286,0,0.039108,0,0.5994823
1404,org.apache.camel.component.timer.TimerComponent,1.2,org.apache.camel.component.timer.TimerComponent,4,3,0,3,22,0,1,3,2,0.333333333,86,1,0,0.884615385,0.4375,2,3,20.25,3,1.25,1,0.000408,0,0.45003694
1405,org.apache.camel.converter.jaxb.HeaderType,1.2,org.apache.camel.converter.jaxb.HeaderType,6,1,4,5,7,9,5,0,5,0.6,23,1,0,0,0.5,0,0,2.666666667,1,0.6667,1,0.000318,0,0.3027136
1406,org.apache.camel.impl.ServiceSupport,1.2,org.apache.camel.impl.ServiceSupport,14,1,27,31,28,49,29,2,7,0.807692308,200,1,0,0,0.380952381,0,0,12.85714286,3,1.2143,0,0.037051,1,0.84691393
1407,org.apache.camel.component.cxf.interceptors.XMLMessageOutInterceptor,1.2,org.apache.camel.component.cxf.interceptors.XMLMessageOutInterceptor,6,1,0,11,39,9,1,10,3,0.4,189,1,0,0.428571429,0.333333333,0,0,30.33333333,5,1.3333,1,0.000161,0,0.64382464
1408,org.apache.camel.model.dataformat.DataFormatType,1.2,org.apache.camel.model.dataformat.DataFormatType,7,1,4,12,20,17,8,4,3,0.75,108,1,1,0,0.428571429,0,0,14.14285714,3,1,1,0.000349,2,0.5147312
1409,org.apache.camel.converter.jaxp.BytesSource,1.2,org.apache.camel.converter.jaxp.BytesSource,6,2,0,1,14,0,1,0,6,0,52,1,0,0.692307692,0.5,0,0,7.5,1,0.6667,0,0.037824,1,0.31943446
1410,org.apache.camel.builder.RouteBuilder,1.2,org.apache.camel.builder.RouteBuilder,19,2,3,17,44,55,7,12,15,0.666666667,168,1,1,0.622222222,0.131578947,1,3,7.684210526,2,0.9474,0,0.041889,3,0.7881526
1411,org.apache.camel.impl.DefaultExchange,1.2,org.apache.camel.impl.DefaultExchange,39,1,11,23,67,687,13,10,31,0.897368421,405,1,7,0,0.13377193,0,0,9.128205128,4,1.3846,0,0.037207,4,1.0252551
1412,org.apache.camel.spring.remoting.SendBeforeInterceptor,1.2,org.apache.camel.spring.remoting.SendBeforeInterceptor,7,1,0,11,19,9,0,11,7,0.791666667,75,1,3,0,0.357142857,0,0,9.142857143,1,0.8571,1,0.000398,0,0.48088217
1413,org.apache.camel.component.cxf.DataFormat,1.2,org.apache.camel.component.cxf.DataFormat,4,2,0,6,7,4,5,1,2,0.916666667,56,0.25,4,0.857142857,0.444444444,1,1,12,1,0.5,1,0.000239,0,0.36708778
1414,org.apache.camel.bam.processor.JpaBamProcessorSupport,1.2,org.apache.camel.bam.processor.JpaBamProcessorSupport,21,2,1,15,49,142,1,14,12,0.808333333,276,1,2,0.4,0.2,1,2,11.85714286,3,1,0,0.037776,0,1.000463
1415,org.apache.camel.component.bean.BeanInfo,1.2,org.apache.camel.component.bean.BeanInfo,13,1,0,23,77,48,1,22,5,0.738095238,614,1,4,0,0.314814815,0,0,45.69230769,8,2.6154,1,0.00315,9,1.2263577
1416,org.apache.camel.model.FilterType,1.2,org.apache.camel.model.FilterType,6,3,0,9,15,15,3,6,6,2,42,0,0,0.971428571,0.416666667,2,3,6,1,0.5,1,0.000322,3,0.43271488
1417,org.apache.camel.impl.PredicateSupport,1.2,org.apache.camel.impl.PredicateSupport,4,1,6,8,12,6,6,2,3,2,37,0,0,0,0.5625,0,0,8.25,2,1,0,0.037039,0,0.36780924
1418,org.apache.camel.component.quartz.QuartzMessage,1.2,org.apache.camel.component.quartz.QuartzMessage,3,3,0,10,25,0,1,10,2,0,134,1,0,0.92,0.5,1,1,43.33333333,2,1,0,0.037026,0,0.53387946
1419,org.apache.camel.component.velocity.VelocityEndpoint,1.2,org.apache.camel.component.velocity.VelocityEndpoint,6,6,0,12,22,11,1,12,5,0.6,87,1,1,0.857142857,0.305555556,0,0,13.16666667,1,0.8333,1,0.000239,0,0.5411865
1420,org.apache.camel.model.ResequencerType,1.2,org.apache.camel.model.ResequencerType,24,2,0,16,56,218,3,15,20,0.753623188,275,1,2,0.808695652,0.284722222,1,4,10.20833333,4,1.0417,1,0.004405,5,1.0155369
1421,org.apache.camel.component.xmpp.XmppPrivateChatProducer,1.2,org.apache.camel.component.xmpp.XmppPrivateChatProducer,8,3,0,13,32,0,1,13,5,0.642857143,115,1,2,0.76,0.314285714,0,0,12.875,2,0.875,0,0.037127,0,0.59808165
1422,org.apache.camel.impl.DefaultPollingEndpoint,1.2,org.apache.camel.impl.DefaultPollingEndpoint,3,3,2,9,7,3,2,7,1,2,24,0,0,0.954545455,0.533333333,0,0,7,1,0.3333,1,7.90E-05,0,0.34937972
1423,org.apache.camel.component.cxf.CxfBinding,1.2,org.apache.camel.component.cxf.CxfBinding,7,1,0,5,23,21,4,3,6,2,112,0,0,0,0.607142857,0,0,15,4,2,0,0.037012,0,0.48818415
1424,org.apache.camel.component.jms.JmsProducer,1.2,org.apache.camel.component.jms.JmsProducer,6,3,0,9,11,3,2,9,3,0.666666667,43,1,2,0.826086957,0.28,0,0,5.666666667,1,0.6667,0,0.037039,0,0.40211165
1425,org.apache.camel.processor.resequencer.ElementComparator,1.2,org.apache.camel.processor.resequencer.ElementComparator,7,1,0,3,12,9,1,2,7,0,59,1,1,0,0.5,0,0,7.285714286,1,0.8571,1,0.000238,0,0.35462433
1426,org.apache.camel.component.cxf.CxfExchange,1.2,org.apache.camel.component.cxf.CxfExchange,24,2,0,13,37,264,5,10,19,0.804347826,186,1,1,0.631578947,0.220238095,1,2,6.666666667,1,0.875,0,0.038504,0,0.6842043
1427,org.apache.camel.component.xmpp.XmppMessage,1.2,org.apache.camel.component.xmpp.XmppMessage,14,3,0,6,29,35,1,6,13,0.153846154,132,1,0,0.657142857,0.339285714,2,7,8.357142857,2,1.1429,0,0.037124,0,0.6399139
1428,org.apache.camel.component.file.remote.SftpProducer,1.2,org.apache.camel.component.file.remote.SftpProducer,6,4,0,10,28,5,1,10,3,0.5,128,0.5,1,0.8,0.305555556,1,1,20,1,0.8333,1,0.000401,0,0.5827534
1429,org.apache.camel.component.jdbc.JdbcProducer,1.2,org.apache.camel.component.jdbc.JdbcProducer,5,3,0,8,35,0,1,8,5,0.375,163,1,0,0.826086957,0.4,0,0,31.2,1,0.8,1,7.90E-05,0,0.5820678
1430,org.apache.camel.impl.DefaultMessage,1.2,org.apache.camel.impl.DefaultMessage,12,2,9,15,25,54,10,5,10,0.545454545,98,1,0,0.52173913,0.333333333,1,2,7.083333333,2,1.1667,0,0.037091,1,0.6179106
1431,org.apache.camel.bam.model.ProcessInstance,1.2,org.apache.camel.bam.model.ProcessInstance,18,1,0,13,33,131,9,6,16,0.882352941,144,1,2,0,0.235294118,0,0,6.666666667,2,1.1111,0,0.043597,0,0.6502979
1432,org.apache.camel.builder.BuilderSupport,1.2,org.apache.camel.builder.BuilderSupport,30,1,1,15,55,407,1,14,27,0.862068966,251,1,2,0,0.130769231,0,0,7.266666667,2,1.0333,0,0.037088,2,0.776786
1433,org.apache.camel.component.mail.MailMessage,1.2,org.apache.camel.component.mail.MailMessage,16,3,0,8,33,48,1,8,14,0.4,188,1,0,0.621621622,0.2625,2,7,10.6875,4,1.3125,0,0.037123,0,0.76148427
1434,org.apache.camel.processor.loadbalancer.QueueLoadBalancer,1.2,org.apache.camel.processor.loadbalancer.QueueLoadBalancer,3,2,3,6,12,3,3,3,2,2,47,0,0,0.6,0.666666667,0,0,14.66666667,1,0.6667,0,0.037039,0,0.36380962
1435,org.apache.camel.component.cxf.spring.CxfEndpointBeanDefinitionParser,1.2,org.apache.camel.component.cxf.spring.CxfEndpointBeanDefinitionParser,7,0,0,10,22,21,1,9,1,2,138,0,0,0,0.5,0,0,18.71428571,9,2.2857,1,0.000238,0,0.5475904
1436,org.apache.camel.component.irc.IrcProducer,1.2,org.apache.camel.component.irc.IrcProducer,7,3,0,12,28,0,1,12,2,0.633333333,227,0.8,2,0.791666667,0.333333333,0,0,30.71428571,3,1,1,0.000479,0,0.61572266
1437,org.apache.camel.Route,1.2,org.apache.camel.Route,11,1,3,12,16,41,10,2,10,0.666666667,91,1,1,0,0.327272727,0,0,7,1,0.8182,0,0.034709,2,0.50863135
1438,org.apache.camel.component.file.remote.RemoteFileMessage,1.2,org.apache.camel.component.file.remote.RemoteFileMessage,15,3,0,5,22,71,1,5,13,0.785714286,113,1,0,0.638888889,0.35,2,6,6.333333333,2,0.9333,1,0.000239,0,0.5612833
1439,org.apache.camel.converter.jaxp.StringSource,1.2,org.apache.camel.converter.jaxp.StringSource,7,2,0,1,17,0,1,0,7,0.25,83,1,0,0.692307692,0.714285714,0,0,10.57142857,1,0.5714,0,0.037812,2,0.37005615
1440,org.apache.camel.component.mock.MockEndpoint,1.2,org.apache.camel.component.mock.MockEndpoint,47,2,0,23,100,943,9,22,38,0.87458194,1056,1,1,0.274193548,0.104859335,0,0,21.19148936,6,1.3617,0,0.038374,7,2.3964303
1441,org.apache.camel.component.jms.JmsMessage,1.2,org.apache.camel.component.jms.JmsMessage,14,3,0,11,52,59,3,10,9,0.692307692,349,1,1,0.676470588,0.243589744,2,4,23.78571429,4,1.4286,0,0.037007,0,1.0122074
1442,org.apache.camel.component.cxf.phase.PayloadPhaseManagerImpl,1.2,org.apache.camel.component.cxf.phase.PayloadPhaseManagerImpl,3,2,0,4,7,3,1,3,1,2,308,0,0,0.666666667,1,1,1,101.6666667,1,0.6667,1,7.90E-05,0,0.2539665
1443,org.apache.camel.model.config.BatchResequencerConfig,1.2,org.apache.camel.model.config.BatchResequencerConfig,7,1,0,1,12,9,1,0,7,0.333333333,47,1,0,0,0.476190476,0,0,5.428571429,1,0.7143,1,0.000356,0,0.30927867
1444,org.apache.camel.spring.CamelTemplateFactoryBean,1.2,org.apache.camel.spring.CamelTemplateFactoryBean,9,1,0,6,17,24,0,6,9,0.6875,78,1,1,0,0.407407407,0,0,7.444444444,1,0.8889,1,7.90E-05,0,0.439723
1445,org.apache.camel.processor.CatchProcessor,1.2,org.apache.camel.processor.CatchProcessor,4,3,0,6,14,0,4,2,4,0,52,1,0,0.875,0.4375,0,0,11.75,2,1,1,0.000397,1,0.37354457
1446,org.apache.camel.model.ThreadType,1.2,org.apache.camel.model.ThreadType,29,2,0,5,50,318,1,5,29,0.86038961,304,1,0,0.781512605,0.199233716,1,4,9.103448276,1,0.8966,1,0.001878,2,0.8952021
1447,org.apache.camel.component.ibatis.IBatisPollingConsumer,1.2,org.apache.camel.component.ibatis.IBatisPollingConsumer,6,3,0,7,19,13,1,7,4,0.466666667,78,1,1,0.782608696,0.444444444,1,1,11.5,2,1,1,0.000563,0,0.4722216
1448,org.apache.camel.component.cxf.phase.RawMessagePhaseManagerImpl,1.2,org.apache.camel.component.cxf.phase.RawMessagePhaseManagerImpl,3,2,0,4,7,3,1,3,1,2,77,0,0,0.666666667,1,1,1,24.66666667,1,0.6667,1,7.90E-05,0,0.34697723
1449,org.apache.camel.impl.PollingConsumerSupport,1.2,org.apache.camel.impl.PollingConsumerSupport,6,2,4,9,14,7,4,5,5,0.6,49,1,2,0.722222222,0.375,0,0,6.833333333,2,1,0,0.037039,0,0.41897124
1450,org.apache.camel.builder.xml.XsltBuilder,1.2,org.apache.camel.builder.xml.XsltBuilder,25,1,0,12,64,230,0,12,22,0.65,318,1,2,0,0.13,0,0,11.52,3,1.04,0,0.037154,3,1.0569041
1451,org.apache.camel.bam.ProcessBuilder,1.2,org.apache.camel.bam.ProcessBuilder,20,3,0,18,53,126,4,17,14,0.782894737,299,1,2,0.714285714,0.16,1,1,13.55,2,1.05,0,0.041853,0,1.0638433
1452,org.apache.camel.component.cxf.transport.CamelTransportBase,1.2,org.apache.camel.component.cxf.transport.CamelTransportBase,7,1,0,14,14,19,6,8,6,0.966666667,63,0.4,2,0,0.3,0,0,7.285714286,2,1.1429,0,0.037138,0,0.46020013
1453,org.apache.camel.component.xmpp.XmppConsumer,1.2,org.apache.camel.component.xmpp.XmppConsumer,5,3,0,14,29,0,1,14,2,0.5,129,1,2,0.88,0.4375,1,1,24.4,5,1.4,0,0.037525,0,0.62182105
1454,org.apache.camel.component.validator.jing.RelaxNGCompactSyntaxComponent,1.2,org.apache.camel.component.validator.jing.RelaxNGCompactSyntaxComponent,2,5,0,2,5,1,0,2,1,2,15,0,0,0.965517241,0.625,1,1,6.5,1,0.5,1,7.90E-05,0,0.28727663
1455,org.apache.camel.impl.converter.InstanceMethodTypeConverter,1.2,org.apache.camel.impl.converter.InstanceMethodTypeConverter,3,1,0,5,12,0,1,4,3,0.25,54,1,1,0,0.466666667,0,0,16.33333333,2,1,0,0.03704,1,0.34880584
1456,org.apache.camel.management.ManagedService,1.2,org.apache.camel.management.ManagedService,5,1,0,4,11,0,2,2,5,0,43,1,1,0,0.6,0,0,7.4,1,0.8,1,0.002771,0,0.3262215
1457,org.apache.camel.component.direct.DirectComponent,1.2,org.apache.camel.component.direct.DirectComponent,2,3,0,3,5,1,1,3,1,2,17,0,0,0.958333333,0.666666667,1,2,7.5,1,0.5,0,0.037039,0,0.29779518
1458,org.apache.camel.view.RouteDotGenerator,1.2,org.apache.camel.view.RouteDotGenerator,8,2,0,8,31,28,1,7,1,2,396,0,0,0.588235294,0.347222222,1,1,48.5,7,3.125,0,0.037535,0,0.63773364
1459,org.apache.camel.processor.BatchProcessor,1.2,org.apache.camel.processor.BatchProcessor,17,2,2,12,45,56,2,10,11,0.84375,257,0.8,5,0.464285714,0.1796875,1,1,13.52941176,2,1,1,0.000319,4,0.88510394
1460,org.apache.camel.component.jms.MessageListenerProcessor,1.2,org.apache.camel.component.jms.MessageListenerProcessor,2,1,0,5,6,0,0,5,2,0,30,1,2,0,0.625,0,0,13,1,0.5,0,0.037495,0,0.30379298
1461,org.apache.camel.component.jms.JmsConfiguration,1.2,org.apache.camel.component.jms.JmsConfiguration,89,1,0,22,152,3486,4,20,83,0.960359408,1002,1,1,0,0.092696629,0,0,9.775280899,29,1.4831,0,0.03903,0,1.2910347
1462,org.apache.camel.impl.DefaultLanguageResolver,1.2,org.apache.camel.impl.DefaultLanguageResolver,4,1,0,8,18,2,1,7,2,0.5,131,1,2,0,0.777777778,0,0,31.25,3,1.5,1,0.000238,1,0.45094645
1463,org.apache.camel.model.dataformat.ArtixDSContentType,1.2,org.apache.camel.model.dataformat.ArtixDSContentType,4,2,0,3,7,4,2,1,2,0.962962963,111,0.111111111,9,0.857142857,0.444444444,1,1,24.5,1,0.5,1,7.90E-05,0,0.38719106
1464,org.apache.camel.processor.ThreadProcessor,1.2,org.apache.camel.processor.ThreadProcessor,26,1,0,9,41,257,4,8,25,0.905454545,216,1,0,0,0.136363636,0,0,6.884615385,2,1.0769,1,0.001329,1,0.7278441
1465,org.apache.camel.component.bean.BeanExchange,1.2,org.apache.camel.component.bean.BeanExchange,4,2,0,9,10,6,3,6,4,2,28,0,0,0.923076923,0.4375,1,1,6,1,0.75,1,0.00105,1,0.3695187
1466,org.apache.camel.model.InterceptType,1.2,org.apache.camel.model.InterceptType,4,3,0,11,19,6,3,9,4,2,43,0,0,0.97029703,0.4375,0,0,9.75,1,0.75,1,0.001727,7,0.4346825
1467,org.apache.camel.model.RecipientListType,1.2,org.apache.camel.model.RecipientListType,5,3,0,8,15,10,2,6,5,2,36,0,0,0.980769231,0.4,1,2,6.2,1,0.4,1,0.000636,2,0.40727025
1468,org.apache.camel.component.xmpp.XmppExchange,1.2,org.apache.camel.component.xmpp.XmppExchange,19,2,0,10,24,165,4,8,15,0.833333333,109,1,1,0.679245283,0.245614035,1,3,4.684210526,1,0.8947,0,0.037178,0,0.5184127
1469,org.apache.camel.spring.CamelBeanPostProcessor,1.2,org.apache.camel.spring.CamelBeanPostProcessor,18,1,0,27,62,119,3,27,6,0.745098039,356,1,2,0,0.235294118,0,0,18.61111111,6,1.6111,0,0.03739,0,1.2021819
1470,org.apache.camel.builder.sql.SqlBuilder,1.2,org.apache.camel.builder.sql.SqlBuilder,14,1,0,10,42,73,0,10,10,0.461538462,192,1,0,0,0.306122449,0,0,12.57142857,2,1.0714,0,0.037322,0,0.72786915
1471,org.apache.camel.component.jms.JmsBinding,1.2,org.apache.camel.component.jms.JmsBinding,8,1,0,12,47,26,6,8,5,0.714285714,258,1,1,0,0.301587302,0,0,31.125,6,1.5,0,0.037661,0,0.76514316
1472,org.apache.camel.component.quartz.QuartzExchange,1.2,org.apache.camel.component.quartz.QuartzExchange,4,2,0,7,8,6,2,6,4,2,27,0,0,0.923076923,0.4375,1,1,5.75,1,0.75,0,0.037039,0,0.35007632
1473,org.apache.camel.component.validator.SpringValidator,1.2,org.apache.camel.component.validator.SpringValidator,4,2,0,3,11,0,1,2,3,0.333333333,45,1,0,0.857142857,0.625,1,1,10,1,0.75,1,8.00E-05,0,0.34300816
