PROJECT_VERSION,CLASS_NAME,DEFECT_CNT
elasticsearch-1.3.2,org.elasticsearch.search.aggregations.bucket.nested.NestedAggregator,8
elasticsearch-1.3.2,org.elasticsearch.search.aggregations.bucket.nested.ReverseNestedAggregator,3
elasticsearch-1.3.2,org.elasticsearch.search.aggregations.bucket.terms.AbstractTermsParametersParser,1
elasticsearch-1.3.2,org.elasticsearch.search.aggregations.metrics.geobounds.GeoBoundsAggregator,1
elasticsearch-1.3.2,org.elasticsearch.search.aggregations.metrics.tophits.InternalTopHits,1
elasticsearch-1.3.2,org.elasticsearch.search.aggregations.support.format.ValueFormat,1
elasticsearch-1.3.2,org.elasticsearch.search.aggregations.support.values.ScriptLongValues,1
elasticsearch-1.3.2,org.elasticsearch.search.aggregations.support.ValuesSourceNumeric,1
elasticsearch-1.3.2,org.elasticsearch.search.sort.GeoDistanceSortParser,1
elasticsearch-1.3.2,org.elasticsearch.search.suggest.context.GeolocationContextMappingBuilder,1
elasticsearch-1.3.2,org.elasticsearch.search.suggest.context.GeolocationContextMappingGeoConfig,1
elasticsearch-1.3.2,org.elasticsearch.search.suggest.context.GeolocationContextMappingGeoQuery,1
elasticsearch-1.3.2,org.elasticsearch.search.aggregations.bucket.geogrid.GeoHashGridParserGeoGridFactory,1
elasticsearch-1.3.2,org.elasticsearch.search.aggregations.bucket.nested.NestedAggregatorFactory,1
elasticsearch-1.3.2,org.elasticsearch.search.aggregations.bucket.nested.ReverseNestedAggregatorFactory,1
elasticsearch-1.3.2,org.elasticsearch.search.aggregations.bucket.significant.heuristics.SignificantTermsHeuristicModule,1
elasticsearch-1.3.2,org.elasticsearch.search.aggregations.support.format.ValueFormatDateTime,1
elasticsearch-1.3.2,org.elasticsearch.search.aggregations.support.format.ValueParserDateMath,2
elasticsearch-1.3.2,org.elasticsearch.search.aggregations.support.ValuesSourceNumericWithScript,1
elasticsearch-1.3.2,org.elasticsearch.search.aggregations.bucket.geogrid.GeoHashGridParserGeoGridFactoryCellValues,1
elasticsearch-1.3.2,org.elasticsearch.search.aggregations.support.ValuesSourceNumericWithScriptLongValues,1
elasticsearch-1.4.4,org.elasticsearch.ElasticsearchException,1
elasticsearch-1.4.4,org.elasticsearch.Version,1
elasticsearch-1.4.4,org.elasticsearch.action.TimestampParsingException,1
elasticsearch-1.4.4,org.elasticsearch.bootstrap.Bootstrap,1
elasticsearch-1.4.4,org.elasticsearch.cluster.ClusterChangedEvent,1
elasticsearch-1.4.4,org.elasticsearch.cluster.ClusterState,1
elasticsearch-1.4.4,org.elasticsearch.cluster.ClusterStateObserver,3
elasticsearch-1.4.4,org.elasticsearch.common.Booleans,1
elasticsearch-1.4.4,org.elasticsearch.common.StopWatch,1
elasticsearch-1.4.4,org.elasticsearch.discovery.DiscoverySettings,5
elasticsearch-1.4.4,org.elasticsearch.env.NodeEnvironment,3
elasticsearch-1.4.4,org.elasticsearch.gateway.GatewayAllocator,1
elasticsearch-1.4.4,org.elasticsearch.gateway.GatewayMetaState,3
elasticsearch-1.4.4,org.elasticsearch.gateway.MetaDataStateFormat,1
elasticsearch-1.4.4,org.elasticsearch.gateway.TransportNodesListGatewayStartedShards,2
elasticsearch-1.4.4,org.elasticsearch.index.IndexService,2
elasticsearch-1.4.4,org.elasticsearch.indices.IndicesService,2
elasticsearch-1.4.4,org.elasticsearch.percolator.PercolateContext,1
elasticsearch-1.4.4,org.elasticsearch.percolator.QueryCollector,1
elasticsearch-1.4.4,org.elasticsearch.plugins.PluginManager,2
elasticsearch-1.4.4,org.elasticsearch.plugins.PluginsService,1
elasticsearch-1.4.4,org.elasticsearch.repositories.RepositoriesService,1
elasticsearch-1.4.4,org.elasticsearch.rest.RestRequest,3
elasticsearch-1.4.4,org.elasticsearch.script.ScriptParameterParser,2
elasticsearch-1.4.4,org.elasticsearch.script.ScriptService,4
elasticsearch-1.4.4,org.elasticsearch.search.SearchService,1
elasticsearch-1.4.4,org.elasticsearch.snapshots.RestoreService,4
elasticsearch-1.4.4,org.elasticsearch.snapshots.SnapshotsService,4
elasticsearch-1.4.4,org.elasticsearch.threadpool.ThreadPool,1
elasticsearch-1.4.4,org.elasticsearch.threadpool.ThreadPoolModule,1
elasticsearch-1.4.4,org.elasticsearch.transport.TransportMessage,1
elasticsearch-1.4.4,org.elasticsearch.transport.TransportService,2
elasticsearch-1.4.4,org.elasticsearch.tribe.TribeService,7
elasticsearch-1.4.4,org.apache.lucene.index.TrackingConcurrentMergeScheduler,1
elasticsearch-1.4.4,org.elasticsearch.action.bulk.BulkRequest,2
elasticsearch-1.4.4,org.elasticsearch.action.bulk.TransportBulkAction,1
elasticsearch-1.4.4,org.elasticsearch.action.bulk.TransportShardBulkAction,3
elasticsearch-1.4.4,org.elasticsearch.action.delete.TransportDeleteAction,1
elasticsearch-1.4.4,org.elasticsearch.action.index.TransportIndexAction,3
elasticsearch-1.4.4,org.elasticsearch.action.percolate.MultiPercolateRequest,1
elasticsearch-1.4.4,org.elasticsearch.action.percolate.PercolateResponse,1
elasticsearch-1.4.4,org.elasticsearch.action.percolate.TransportPercolateAction,1
elasticsearch-1.4.4,org.elasticsearch.action.search.SearchRequest,2
elasticsearch-1.4.4,org.elasticsearch.action.search.SearchRequestBuilder,1
elasticsearch-1.4.4,org.elasticsearch.action.search.SearchScrollRequest,1
elasticsearch-1.4.4,org.elasticsearch.action.support.AbstractListenableActionFuture,2
elasticsearch-1.4.4,org.elasticsearch.action.support.AdapterActionFuture,1
elasticsearch-1.4.4,org.elasticsearch.action.termvectors.TermVectorsWriter,1
elasticsearch-1.4.4,org.elasticsearch.action.update.UpdateHelper,2
elasticsearch-1.4.4,org.elasticsearch.client.transport.TransportClient,1
elasticsearch-1.4.4,org.elasticsearch.client.transport.FailAndRetryMockTransport,1
elasticsearch-1.4.4,org.elasticsearch.cluster.block.ClusterBlock,5
elasticsearch-1.4.4,org.elasticsearch.cluster.ClusterStateObserverObserverClusterStateListener,1
elasticsearch-1.4.4,org.elasticsearch.cluster.metadata.IndexMetaData,6
elasticsearch-1.4.4,org.elasticsearch.cluster.metadata.IndexTemplateMetaData,1
elasticsearch-1.4.4,org.elasticsearch.cluster.metadata.MappingMetaData,1
elasticsearch-1.4.4,org.elasticsearch.cluster.metadata.MetaData,7
elasticsearch-1.4.4,org.elasticsearch.cluster.metadata.MetaDataCreateIndexService,2
elasticsearch-1.4.4,org.elasticsearch.cluster.metadata.MetaDataIndexTemplateService,1
elasticsearch-1.4.4,org.elasticsearch.cluster.metadata.MetaDataMappingService,1
elasticsearch-1.4.4,org.elasticsearch.cluster.metadata.MetaDataUpdateSettingsService,2
elasticsearch-1.4.4,org.elasticsearch.cluster.routing.RoutingNodes,1
elasticsearch-1.4.4,org.elasticsearch.cluster.routing.RoutingTable,2
elasticsearch-1.4.4,org.elasticsearch.cluster.service.InternalClusterService,2
elasticsearch-1.4.4,org.elasticsearch.cluster.settings.ClusterDynamicSettingsModule,1
elasticsearch-1.4.4,org.elasticsearch.common.compress.CompressedString,1
elasticsearch-1.4.4,org.elasticsearch.common.joda.DateMathParser,3
elasticsearch-1.4.4,org.elasticsearch.common.joda.Joda,1
elasticsearch-1.4.4,org.elasticsearch.common.lucene.Lucene,2
elasticsearch-1.4.4,org.elasticsearch.common.rounding.TimeZoneRounding,1
elasticsearch-1.4.4,org.elasticsearch.common.settings.ImmutableSettings,1
elasticsearch-1.4.4,org.elasticsearch.common.unit.ByteSizeValue,1
elasticsearch-1.4.4,org.elasticsearch.common.unit.Fuzziness,1
elasticsearch-1.4.4,org.elasticsearch.common.unit.TimeValue,3
elasticsearch-1.4.4,org.elasticsearch.common.xcontent.XContentFactory,1
elasticsearch-1.4.4,org.elasticsearch.common.xcontent.XContentHelper,2
elasticsearch-1.4.4,org.elasticsearch.http.netty.NettyHttpRequest,1
elasticsearch-1.4.4,org.elasticsearch.index.analysis.AnalysisService,2
elasticsearch-1.4.4,org.elasticsearch.index.engine.EngineConfig,3
elasticsearch-1.4.4,org.elasticsearch.index.engine.InternalEngine,6
elasticsearch-1.4.4,org.elasticsearch.index.gateway.IndexShardGateway,3
elasticsearch-1.4.4,org.elasticsearch.index.gateway.IndexShardGatewayService,3
elasticsearch-1.4.4,org.elasticsearch.index.indexing.ShardIndexingService,1
elasticsearch-1.4.4,org.elasticsearch.index.mapper.DocumentMapper,5
elasticsearch-1.4.4,org.elasticsearch.index.mapper.MapperParsingException,1
elasticsearch-1.4.4,org.elasticsearch.index.mapper.MapperService,2
elasticsearch-1.4.4,org.elasticsearch.index.mapper.StrictDynamicMappingException,1
elasticsearch-1.4.4,org.elasticsearch.index.query.BoolQueryParser,1
elasticsearch-1.4.4,org.elasticsearch.index.query.FuzzyQueryBuilder,2
elasticsearch-1.4.4,org.elasticsearch.index.query.GeoShapeQueryParser,1
elasticsearch-1.4.4,org.elasticsearch.index.query.MoreLikeThisQueryParser,1
elasticsearch-1.4.4,org.elasticsearch.index.query.NestedQueryParser,1
elasticsearch-1.4.4,org.elasticsearch.index.query.RangeQueryParser,1
elasticsearch-1.4.4,org.elasticsearch.index.query.TermQueryParser,2
elasticsearch-1.4.4,org.elasticsearch.index.query.TermsQueryParser,1
elasticsearch-1.4.4,org.elasticsearch.index.settings.IndexDynamicSettingsModule,2
elasticsearch-1.4.4,org.elasticsearch.index.settings.IndexSettingsService,1
elasticsearch-1.4.4,org.elasticsearch.index.shard.IndexShard,14
elasticsearch-1.4.4,org.elasticsearch.index.shard.ShadowIndexShard,2
elasticsearch-1.4.4,org.elasticsearch.index.store.Store,3
elasticsearch-1.4.4,org.elasticsearch.index.translog.TranslogStats,1
elasticsearch-1.4.4,org.elasticsearch.indices.analysis.HunspellService,1
elasticsearch-1.4.4,org.elasticsearch.indices.cluster.IndicesClusterStateService,3
elasticsearch-1.4.4,org.elasticsearch.indices.memory.IndexingMemoryController,2
elasticsearch-1.4.4,org.elasticsearch.indices.recovery.RecoveriesCollection,2
elasticsearch-1.4.4,org.elasticsearch.indices.recovery.RecoveryFilesInfoRequest,2
elasticsearch-1.4.4,org.elasticsearch.indices.recovery.RecoverySettings,2
elasticsearch-1.4.4,org.elasticsearch.indices.recovery.RecoveryState,7
elasticsearch-1.4.4,org.elasticsearch.indices.recovery.RecoveryStatus,2
elasticsearch-1.4.4,org.elasticsearch.indices.recovery.RecoveryTarget,7
elasticsearch-1.4.4,org.elasticsearch.indices.recovery.ShardRecoveryHandler,2
elasticsearch-1.4.4,org.elasticsearch.indices.store.TransportNodesListShardStoreMetaData,1
elasticsearch-1.4.4,org.elasticsearch.indices.ttl.IndicesTTLService,1
elasticsearch-1.4.4,org.elasticsearch.monitor.process.ProcessInfo,1
elasticsearch-1.4.4,org.elasticsearch.node.internal.InternalSettingsPreparer,2
elasticsearch-1.4.4,org.elasticsearch.repositories.blobstore.BlobStoreRepository,3
elasticsearch-1.4.4,org.elasticsearch.script.mustache.JsonEscapingMustacheFactory,1
elasticsearch-1.4.4,org.elasticsearch.script.ScriptServiceApplySettings,1
elasticsearch-1.4.4,org.elasticsearch.script.ScriptServiceScriptCacheRemovalListener,1
elasticsearch-1.4.4,org.elasticsearch.script.ScriptServiceScriptChangesListener,1
elasticsearch-1.4.4,org.elasticsearch.search.aggregations.AggregationBuilder,1
elasticsearch-1.4.4,org.elasticsearch.search.aggregations.AggregationBuilders,1
elasticsearch-1.4.4,org.elasticsearch.search.aggregations.AggregationPhase,1
elasticsearch-1.4.4,org.elasticsearch.search.aggregations.AggregatorBase,1
elasticsearch-1.4.4,org.elasticsearch.search.aggregations.AggregatorFactories,1
elasticsearch-1.4.4,org.elasticsearch.search.aggregations.AggregatorParsers,1
elasticsearch-1.4.4,org.elasticsearch.search.builder.SearchSourceBuilder,3
elasticsearch-1.4.4,org.elasticsearch.search.dfs.DfsPhase,1
elasticsearch-1.4.4,org.elasticsearch.search.fetch.FetchPhase,6
elasticsearch-1.4.4,org.elasticsearch.search.internal.ContextIndexSearcher,1
elasticsearch-1.4.4,org.elasticsearch.search.internal.DefaultSearchContext,1
elasticsearch-1.4.4,org.elasticsearch.search.internal.FilteredSearchContext,1
elasticsearch-1.4.4,org.elasticsearch.search.internal.SearchContext,2
elasticsearch-1.4.4,org.elasticsearch.search.internal.ShardSearchLocalRequest,1
elasticsearch-1.4.4,org.elasticsearch.search.query.QueryParseElement,1
elasticsearch-1.4.4,org.elasticsearch.search.query.QueryPhase,1
elasticsearch-1.4.4,org.elasticsearch.search.query.TimeoutParseElement,1
elasticsearch-1.4.4,org.elasticsearch.search.rescore.RescorePhase,1
elasticsearch-1.4.4,org.elasticsearch.search.sort.GeoDistanceSortParser,1
elasticsearch-1.4.4,org.elasticsearch.search.sort.ScriptSortParser,1
elasticsearch-1.4.4,org.elasticsearch.search.sort.SortParseElement,1
elasticsearch-1.4.4,org.elasticsearch.search.suggest.SuggestParseElement,1
elasticsearch-1.4.4,org.elasticsearch.snapshots.SnapshotsServiceUpdateIndexShardSnapshotStatusRequest,1
elasticsearch-1.4.4,org.elasticsearch.transport.local.LocalTransport,1
elasticsearch-1.4.4,org.elasticsearch.transport.netty.MessageChannelHandler,1
elasticsearch-1.4.4,org.elasticsearch.transport.netty.NettyTransport,1
elasticsearch-1.4.4,org.elasticsearch.transport.TransportServiceAdapter,2
elasticsearch-1.4.4,org.elasticsearch.transport.TransportServiceTimeoutHandler,1
elasticsearch-1.4.4,org.elasticsearch.transport.TransportServiceRequestHolder,1
elasticsearch-1.4.4,org.elasticsearch.benchmark.fs.FsAppendBenchmark,1
elasticsearch-1.4.4,org.elasticsearch.benchmark.mapping.ManyMappingsBenchmark,1
elasticsearch-1.4.4,org.elasticsearch.benchmark.recovery.ReplicaRecoveryBenchmark,5
elasticsearch-1.4.4,org.elasticsearch.test.hamcrest.ElasticsearchAssertions,5
elasticsearch-1.4.4,org.apache.lucene.queryparser.classic.MapperQueryParser,1
elasticsearch-1.4.4,org.elasticsearch.action.bulk.TransportShardBulkActionWriteResult,1
elasticsearch-1.4.4,org.elasticsearch.action.search.type.TransportSearchDfsQueryAndFetchAction,2
elasticsearch-1.4.4,org.elasticsearch.action.search.type.TransportSearchDfsQueryThenFetchAction,2
elasticsearch-1.4.4,org.elasticsearch.action.search.type.TransportSearchHelper,1
elasticsearch-1.4.4,org.elasticsearch.action.search.type.TransportSearchQueryThenFetchAction,2
elasticsearch-1.4.4,org.elasticsearch.action.search.type.TransportSearchTypeAction,2
elasticsearch-1.4.4,org.elasticsearch.action.support.master.AcknowledgedRequest,1
elasticsearch-1.4.4,org.elasticsearch.action.support.replication.TransportShardReplicationOperationAction,3
elasticsearch-1.4.4,org.elasticsearch.cluster.action.index.NodeMappingRefreshAction,2
elasticsearch-1.4.4,org.elasticsearch.cluster.action.shard.ShardStateAction,1
elasticsearch-1.4.4,org.elasticsearch.cluster.metadata.IndexTemplateMetaDataBuilder,1
elasticsearch-1.4.4,org.elasticsearch.cluster.metadata.MappingMetaDataTimestamp,1
elasticsearch-1.4.4,org.elasticsearch.cluster.service.InternalClusterServiceTimedPrioritizedRunnable,1
elasticsearch-1.4.4,org.elasticsearch.cluster.service.InternalClusterServiceUpdateTask,1
elasticsearch-1.4.4,org.elasticsearch.cluster.service.InternalClusterServiceNotifyTimeout,1
elasticsearch-1.4.4,org.elasticsearch.cluster.settings.Validator,1
elasticsearch-1.4.4,org.elasticsearch.cluster.settings.Validator,2
elasticsearch-1.4.4,org.elasticsearch.common.geo.builders.BasePolygonBuilder,1
elasticsearch-1.4.4,org.elasticsearch.common.geo.builders.ShapeBuilder,1
elasticsearch-1.4.4,org.elasticsearch.common.inject.internal.Stopwatch,1
elasticsearch-1.4.4,org.elasticsearch.common.io.stream.StreamInput,1
elasticsearch-1.4.4,org.elasticsearch.common.io.stream.StreamOutput,1
elasticsearch-1.4.4,org.elasticsearch.common.rounding.TimeZoneRoundingTimeUnitRounding,1
elasticsearch-1.4.4,org.elasticsearch.common.rounding.TimeZoneRoundingTimeIntervalRounding,1
elasticsearch-1.4.4,org.elasticsearch.common.settings.ImmutableSettingsBuilder,1
elasticsearch-1.4.4,org.elasticsearch.common.util.concurrent.BaseFuture,2
elasticsearch-1.4.4,org.elasticsearch.common.xcontent.json.JsonXContentParser,1
elasticsearch-1.4.4,org.elasticsearch.common.xcontent.support.XContentMapValues,1
elasticsearch-1.4.4,org.elasticsearch.index.fielddata.fieldcomparator.BytesRefFieldComparatorSource,1
elasticsearch-1.4.4,org.elasticsearch.index.fielddata.fieldcomparator.DoubleValuesComparatorSource,1
elasticsearch-1.4.4,org.elasticsearch.index.fielddata.fieldcomparator.FloatValuesComparatorSource,1
elasticsearch-1.4.4,org.elasticsearch.index.fielddata.fieldcomparator.LongValuesComparatorSource,1
elasticsearch-1.4.4,org.elasticsearch.index.fielddata.IndexFieldDataXFieldComparatorSource,1
elasticsearch-1.4.4,org.elasticsearch.index.indexing.ShardIndexingServiceStatsHolder,1
elasticsearch-1.4.4,org.elasticsearch.index.mapper.core.AbstractFieldMapper,5
elasticsearch-1.4.4,org.elasticsearch.index.mapper.core.CompletionFieldMapper,1
elasticsearch-1.4.4,org.elasticsearch.index.mapper.core.DateFieldMapper,3
elasticsearch-1.4.4,org.elasticsearch.index.mapper.core.StringFieldMapper,2
elasticsearch-1.4.4,org.elasticsearch.index.mapper.core.TypeParsers,1
elasticsearch-1.4.4,org.elasticsearch.index.mapper.DocumentMapperScriptTransform,2
elasticsearch-1.4.4,org.elasticsearch.index.mapper.geo.GeoPointFieldMapper,1
elasticsearch-1.4.4,org.elasticsearch.index.mapper.geo.GeoShapeFieldMapper,1
elasticsearch-1.4.4,org.elasticsearch.index.mapper.internal.FieldNamesFieldMapper,1
elasticsearch-1.4.4,org.elasticsearch.index.mapper.internal.IdFieldMapper,1
elasticsearch-1.4.4,org.elasticsearch.index.mapper.internal.SourceFieldMapper,1
elasticsearch-1.4.4,org.elasticsearch.index.mapper.internal.TimestampFieldMapper,2
elasticsearch-1.4.4,org.elasticsearch.index.mapper.internal.TTLFieldMapper,1
elasticsearch-1.4.4,org.elasticsearch.index.mapper.object.ObjectMapper,1
elasticsearch-1.4.4,org.elasticsearch.index.mapper.object.RootObjectMapper,1
elasticsearch-1.4.4,org.elasticsearch.index.query.functionscore.DecayFunctionParser,2
elasticsearch-1.4.4,org.elasticsearch.index.query.functionscore.FunctionScoreQueryParser,2
elasticsearch-1.4.4,org.elasticsearch.index.query.NestedQueryParserToBlockJoinQueryBuilder,1
elasticsearch-1.4.4,org.elasticsearch.index.query.support.BaseInnerHitBuilder,1
elasticsearch-1.4.4,org.elasticsearch.index.query.support.InnerHitsQueryParserHelper,1
elasticsearch-1.4.4,org.elasticsearch.index.search.shape.ShapeFetchService,1
elasticsearch-1.4.4,org.elasticsearch.index.shard.IndexShardApplyRefreshSettings,2
elasticsearch-1.4.4,org.elasticsearch.index.shard.IndexShardShardEngineFailListener,3
elasticsearch-1.4.4,org.elasticsearch.index.snapshots.blobstore.BlobStoreIndexShardRepository,4
elasticsearch-1.4.4,org.elasticsearch.index.snapshots.blobstore.BlobStoreIndexShardSnapshot,1
elasticsearch-1.4.4,org.elasticsearch.index.snapshots.blobstore.BlobStoreIndexShardSnapshots,1
elasticsearch-1.4.4,org.elasticsearch.index.store.StoreLegacyChecksums,1
elasticsearch-1.4.4,org.elasticsearch.index.translog.fs.BufferingFsTranslogFile,1
elasticsearch-1.4.4,org.elasticsearch.index.translog.fs.FsTranslog,4
elasticsearch-1.4.4,org.elasticsearch.index.translog.fs.SimpleFsTranslogFile,1
